,ZIP Code,earned_premium,earned_exposure,fire_smoke_claims,fire_smoke_losses,growth_exposure,growth_premium,growth_fire_smoke_claims,growth_fire_smoke_losses,ratio_losses_to_premium,new_policies,renewed_policies,company_nonrenewed,owner_nonrenewed,nonrenewed_policies,expiring_policies,pct_nonrenewed_policies,pct_nonrenewed_owner,pct_nonrenewed_company,ratio_new_to_nonrenewed,change_new_policies,change_renewed_policies,change_nonrenewed_owner,change_nonrenewed_company,market_units,fair_plan_units,total_units,pct_market,pct_fair_plan,exposure_22,Avg_Median_Income_2018_2021,Avg_Growth_Rate_2018_2021,Total_Growth_2018_2021,Avg_Percentage_2018_2021,Avg_Change_2018_2021,Total_Change_2018_2021,State,CountyName,City,2018,2019,2020,2021,mean_2018_2021,percent_increase_2018_2021,housing_units,median_gross_rent,median_ownership_cost,median_home_value,Count_2022,Sum_1yr,Avg_3yr,Sum_3yr,Avg_5yr,Sum_5yr,Avg_10yr,Sum_10yr
532,92808,32449661,31459,47,1619211.0,0.0286863966770507,0.2593817120232762,-0.8181818181818181,-0.9097772641434052,0.0498991653564578,2483,17576,1911,587,2498,20074,0.1244395735777622,0.0292418053203148,0.0951977682574474,0.9939951961569256,0.1759581881533101,-0.0284296028880866,0.1528089887640449,0.8648648648648649,4648,34,4682,0.992738146091414,0.007261853908586,50274519,130167.75,0.032587311182905,0.1007745087011714,58.475,-2.7000000000000006,-8.100000000000001,CA,Orange County,Anaheim,760073.2795519009,754631.815246427,786135.4095043087,905730.385380169,801642.7224207014,19.16,7942,2502.0,779.0,807100.0,0,0,0,0,0,0,0,0
533,92821,41635364,55797,68,3768576.0,0.0667460376516109,0.305543729189228,-0.2272727272727273,-0.5819723499098475,0.0905138237773062,3982,33808,3186,774,3960,37768,0.1048506672315187,0.0204935395043423,0.0843571277271764,1.0055555555555555,0.0976138828633406,-0.0087295033620384,0.1111111111111111,0.2122905027932962,8838,64,8902,0.9928106043585712,0.0071893956414288,71872611,95882.75,0.0543559954052755,0.1707235745248416,58.475,-2.7000000000000006,-8.100000000000001,CA,Orange County,Brea,720478.3366145139,721455.6929574976,753840.892005406,856828.7808483611,763150.9256064446,18.92,15444,1978.0,702.0,700900.0,0,0,0,0,0,0,0,0
534,92823,7474320,8199,12,820922.0,0.1588835212023618,0.405594056650667,-0.8571428571428572,-0.9812563926615482,0.1098323325733979,839,5162,585,174,759,5921,0.1281878061138321,0.0293869278838034,0.0988008782300287,1.1054018445322793,-0.1266968325791855,0.0600961538461537,0.0915492957746479,0.46875,1380,55,1435,0.9616724738675958,0.0383275261324041,43867650,146803.5,-0.0002718404385078,-0.0024527975056296,58.475,-2.7000000000000006,-8.100000000000001,CA,Orange County,Brea,853614.8194817753,849154.246227189,879079.8521987256,984985.033526788,891708.4878586194,15.39,1900,2943.0,1105.0,913900.0,0,0,0,0,0,0,0,0
535,92831,25073199,43984,48,2309118.0,0.1104048503813808,0.2848407574797023,-0.6428571428571428,-0.8887268454157726,0.0920950693208313,2238,20330,1879,302,2181,22511,0.0968859668606459,0.0134156634534227,0.0834703034072231,1.0261348005502062,0.2475049900199601,0.0017747978702424,0.3454987834549878,0.1341463414634145,5326,11,5337,0.9979389169945664,0.0020610830054337,8541509,74103.25,0.0657776657839059,0.2049038636501486,58.475,-2.7000000000000006,-8.100000000000001,CA,Orange County,Fullerton,672349.2310949111,675606.9295117733,711817.2169859079,806351.7404190119,716531.279502901,19.93,13339,1806.0,623.0,676300.0,0,0,0,0,0,0,0,0
536,92832,13332720,28947,47,2775144.0,0.1071272409269785,0.2706002210016487,-0.3636363636363636,0.1293923825901524,0.2081453746872356,1546,14565,1213,288,1501,16066,0.0934271131582223,0.01792605502303,0.0755010581351923,1.0299800133244503,0.1382113821138211,-0.0016478989288657,0.2418772563176896,0.4464285714285714,3846,7,3853,0.998183233843758,0.0018167661562418,3925307,68635.75,0.0927395470792008,0.3003692327800287,58.475,-2.7000000000000006,-8.100000000000001,CA,Orange County,Fullerton,579045.8428104493,586724.9891093498,622206.9926007171,709847.4141461082,624456.3096666561,22.59,8850,1806.0,501.0,615300.0,0,0,0,0,0,0,0,0
537,92833,39297089,60266,92,4577019.0,0.0498493563407285,0.2791922255804391,-0.2307692307692307,1.1491529369985505,0.1164722150284465,4875,38534,4056,761,4817,43351,0.1111162372263615,0.0175543816751632,0.0935618555511983,1.012040689225659,0.0299657534246575,-0.0009354536950421,0.0667351129363449,0.3647058823529412,10168,22,10190,0.9978410206084396,0.0021589793915603,16384800,85986.0,0.0960620624893777,0.3164203920727292,58.475,-2.7000000000000006,-8.100000000000001,CA,Orange County,Fullerton,648366.8324922245,651071.7607672386,681905.8344216712,778294.6838361084,689909.7778793107,20.04,17038,1782.0,662.0,686700.0,0,0,0,0,0,0,0,0
538,92835,34190517,35700,61,2397526.0,0.0218803418803417,0.2730671093599748,-0.2,-0.8782517619420517,0.0701225430431484,2777,23509,2324,380,2704,26213,0.1031549231297447,0.014496623812612,0.0886582993171327,1.0269970414201184,0.0755007704160246,-0.0091386021323405,0.1171003717472118,0.5384615384615385,6157,11,6168,0.9982166018158236,0.0017833981841763,10726029,116427.5,0.0878086683341304,0.2846525274703922,58.475,-2.7000000000000006,-8.100000000000001,CA,Orange County,Fullerton,805306.4726478192,803038.5815903057,844619.2512036784,956845.8146142449,852452.530014012,18.82,9514,1953.0,808.0,831100.0,0,0,0,0,0,0,0,0
539,92840,27267529,49831,160,6118512.0,0.0622451527003411,0.2604308851940957,-0.5384615384615383,-0.8314613912307275,0.2243882091406229,4527,32753,3583,720,4303,37056,0.1161215457685665,0.0194300518134715,0.0966914939550949,1.0520567046246805,0.087768440709617,0.0062576687116564,0.1290322580645162,0.0549450549450549,8946,6,8952,0.9993297587131368,0.0006702412868632,3147637,74320.75,0.0566195395728091,0.1793560300734248,58.475,-2.7000000000000006,-8.100000000000001,CA,Orange County,Garden Grove,586428.326311238,601347.7820590682,645380.152015363,737095.6067231474,642562.9667772042,25.69,16087,1657.0,577.0,590900.0,0,0,0,0,0,0,0,0
540,92841,18246116,31322,92,4880861.0,0.0531183932346723,0.2465102927163642,-0.4,-0.9716593313278712,0.2675013685104271,3075,21919,2370,482,2852,24771,0.1151346332404828,0.0194582374550886,0.0956763957853942,1.0781907433380085,0.0990099009900991,0.0096963044273692,-0.011986301369863,0.2016129032258065,6013,2,6015,0.999667497921862,0.0003325020781379,2868784,64257.5,0.0477681530550303,0.1501786847466684,58.475,-2.7000000000000006,-8.100000000000001,CA,Orange County,Garden Grove,615994.4790586,630490.766551637,678236.4661729328,771911.8228574288,674158.3836601496,25.31,9725,1701.0,605.0,609900.0,0,0,0,0,0,0,0,0
541,92843,16706027,33633,119,4493151.0,0.0622987366856577,0.2631923480594236,1.166666666666667,1.068848471889992,0.2689538931069607,3010,22188,2351,500,2851,25039,0.113862374695475,0.0199688485961899,0.0938935260992851,1.0557699052963871,-0.1014669926650366,0.0036357025995272,-0.0746031746031745,0.256,6064,9,6073,0.998518030627367,0.0014819693726329,3488067,67275.0,0.0759501298695459,0.244189135343339,58.475,-2.7000000000000006,-8.100000000000001,CA,Orange County,Garden Grove,579188.1133921093,592916.9395861131,632283.7256050446,721748.2726958707,631534.2628197843,24.61,12079,1670.0,630.0,570200.0,0,0,0,0,0,0,0,0
542,92844,9518356,20291,44,1879834.0,0.0819197352089367,0.2790412596883849,-0.3333333333333333,0.9877781540093148,0.197495659964809,1409,10152,1108,233,1341,11493,0.1166797180892717,0.020273209779866,0.0964065083094057,1.0507084265473527,0.0385674931129476,0.0232558139534884,0.0315789473684211,-0.1515151515151515,2763,1,2764,0.9996382054992764,0.0003617945007235,1185378,60930.75,0.0419955420854567,0.1297132654132969,58.475,-2.7000000000000006,-8.100000000000001,CA,Orange County,Garden Grove,554994.0611757226,565562.4971400079,601379.8898614926,685801.1509722929,601934.399787379,23.57,6942,1863.0,583.0,545400.0,0,0,0,0,0,0,0,0
543,92845,16672068,24054,35,871692.0,0.0124098608083178,0.2272672700492402,-0.8181818181818181,-0.8027754040692645,0.0522845756147347,1587,18566,1391,206,1597,20163,0.0792044834598026,0.0102167336209889,0.0689877498388136,0.9937382592360676,-0.0024630541871921,-0.0047413793103447,0.0056179775280897,-0.1132075471698113,4808,1,4809,0.9997920565606156,0.0002079434393844,483400,106713.5,0.0561737789182348,0.1743335049412999,58.475,-2.7000000000000006,-8.100000000000001,CA,Orange County,Garden Grove,673321.9143175073,686498.0933163621,727449.4766481258,831757.8488598187,729756.8332854535,23.53,5485,2574.0,579.0,668900.0,0,0,0,0,0,0,0,0
544,92860,32023663,28931,92,4660022.0,0.0250946305902146,0.2695052702696052,-0.3684210526315788,-0.0334649676022522,0.1455180814262253,3487,23995,2690,744,3434,27429,0.1251959604797841,0.0271245761784972,0.0980713843012869,1.0154338963308096,0.2167553191489362,-0.0023224950232249,0.2933104631217837,0.2661870503597121,6409,29,6438,0.9954954954954957,0.0045045045045045,21716973,105099.25,0.0638663207887666,0.2032864240131373,56.89999999999999,-3.199999999999998,-9.599999999999994,CA,Riverside County,Norco,552002.1418953033,571253.6215233346,608344.3333242385,711397.1178598652,610749.3036506854,28.88,7401,1792.0,664.0,595300.0,2.0,0.0,2.0,4.0,1.75,7.0,1.8333333333333333,11.0
545,92865,17292300,25501,39,1211396.0,0.0549967553536665,0.275817875793831,1.3333333333333337,-0.1034710900025991,0.0700540703087501,1883,16107,1555,268,1823,17930,0.1016731734523145,0.01494701617401,0.0867261572783045,1.0329127811300054,0.1570438799076212,-0.011146891255883,0.1712707182320441,0.6000000000000001,4257,10,4267,0.9976564330911648,0.0023435669088352,3606800,107916.0,0.0521185404187704,0.1630117174817744,58.475,-2.7000000000000006,-8.100000000000001,CA,Orange County,Orange,630507.2223880361,638443.5739294555,675879.3342115761,776606.511762477,680359.1605728862,23.17,6974,2038.0,563.0,652400.0,0,0,0,0,0,0,0,0
546,92866,10908558,20791,19,801980.0,0.0586117223444688,0.2770352162247678,-0.8,-0.9740087198967086,0.0735184247083803,1192,11423,929,216,1145,12568,0.0911043921069382,0.0171865054105665,0.0739178866963717,1.0410480349344975,0.01628664495114,-0.0003522367030645,0.108695652173913,0.2258064516129032,3048,1,3049,0.9996720236142996,0.0003279763857002,609015,75276.0,0.024680631361595,0.0757625676083793,58.475,-2.7000000000000006,-8.100000000000001,CA,Orange County,Orange,705322.2523752403,715020.864149043,740907.0070113745,849327.7721483469,752644.4739210012,20.42,5951,1766.0,504.0,722200.0,0,0,0,0,0,0,0,0
547,92867,48397112,50153,67,3901868.0,0.0430809399477807,0.2836179753750663,-0.2352941176470587,-0.4736814222507806,0.0806219181012288,4310,37596,3521,724,4245,41841,0.101455510145551,0.0173036017303601,0.0841519084151908,1.015312131919906,0.1206030150753769,0.0004255771890626,0.0983213429256595,0.7046979865771812,9943,12,9955,0.9987945755901556,0.0012054244098442,16044162,99352.75,0.0635835387511999,0.2029634390965611,58.475,-2.7000000000000006,-8.100000000000001,CA,Orange County,Orange,779876.259337964,781891.3794108182,818566.7593177585,942786.9425341032,830780.335150161,20.89,13252,1944.0,672.0,780900.0,0,0,0,0,0,0,0,0
548,92868,11464677,30033,24,441833.0,0.1164217434726779,0.2712218448503196,-0.2,-0.0289230271014229,0.0385386347997418,1123,10195,899,188,1087,11282,0.0963481652189328,0.0166637121077823,0.0796844531111505,1.03311867525299,0.2404580152671755,-0.0105840846726773,0.4210526315789473,0.3809523809523809,2776,3,2779,0.998920474991004,0.001079525008996,3166696,69730.5,0.0712028020433305,0.2224113344680068,58.475,-2.7000000000000006,-8.100000000000001,CA,Orange County,Orange,565470.0069791084,572511.1773378715,602359.6458852789,693866.4653919981,608551.8238985642,22.71,8721,2088.0,501.0,531900.0,0,0,0,0,0,0,0,0
549,92869,48702489,47845,109,6565087.0,0.0361693031209917,0.26997541246415,-0.5,-0.3469951683044415,0.1347998251177675,3664,31286,2964,681,3645,34931,0.1043485729008617,0.0194955769946465,0.0848529959062151,1.005212620027435,0.1252927400468384,-0.0067688378033206,0.1775147928994083,0.2649006622516556,8215,25,8240,0.9969660194174758,0.0030339805825242,28283868,115736.75,0.0737790477565334,0.2372630100647577,58.475,-2.7000000000000006,-8.100000000000001,CA,Orange County,Orange,720345.3118630155,724828.5026865074,760845.7681293222,876125.7555916534,770536.3345676246,21.63,11674,2009.0,719.0,770700.0,0,0,0,0,0,0,0,0
550,92870,49123407,65709,109,2930280.0,0.0321919085202908,0.2590725684681918,-0.4545454545454545,-0.3492010020722806,0.0596513999934898,4653,40919,3930,642,4572,45491,0.1005033962761865,0.0141126816293332,0.0863907146468532,1.0177165354330708,0.0672043010752687,0.0002940888148221,0.1709677419354838,0.1895424836601307,10759,15,10774,0.998607759420828,0.001392240579172,11373517,97046.5,0.0494206891803072,0.1552484333034915,58.475,-2.7000000000000006,-8.100000000000001,CA,Orange County,Placentia,677516.4673096413,683566.0035774229,720184.8904892275,824769.0731854411,726509.1086404332,21.73,17258,1942.0,689.0,696700.0,0,0,0,0,0,0,0,0
551,92879,37669454,52666,84,3067033.0,0.0453521783023995,0.2774021291363566,-0.6666666666666666,0.5826648192152215,0.0814196298146503,4987,32990,4008,987,4995,37985,0.1314992760300118,0.0259839410293536,0.1055153350006581,0.9983983983983984,0.136443661971831,-0.006514657980456,0.1313025210084033,0.3368421052631578,9041,81,9122,0.9911203683402764,0.0088796316597237,40205949,71307.25,0.0493803681030957,0.1550916894264533,56.89999999999999,-3.199999999999998,-9.599999999999994,CA,Riverside County,Corona,439566.94798324007,452614.7040982175,474359.4486638338,561343.7692730372,481971.2175045821,27.7,14216,1730.0,587.0,452900.0,2.0,0.0,2.0,4.0,1.75,7.0,1.8333333333333333,11.0
552,92881,43417137,37581,87,2865017.0,0.0333151878062059,0.302876518123562,-0.6571428571428571,1.320306875162907,0.0659881603892951,5037,28571,3817,1050,4867,33438,0.1455529636940008,0.0314013996052395,0.1141515640887612,1.034929114444216,0.0265780730897009,0.0046224961479199,0.1428571428571428,0.5277777777777777,7843,69,7912,0.9912790697674418,0.0087209302325581,73956248,112726.0,0.0819540477068005,0.2657569719100555,56.89999999999999,-3.199999999999998,-9.599999999999994,CA,Riverside County,Corona,559076.6012643811,573449.280744316,599297.2754782861,714604.7713105414,611606.9821993811,27.82,9432,1945.0,891.0,615000.0,2.0,0.0,2.0,4.0,1.75,7.0,1.8333333333333333,11.0
553,92882,67499664,74380,193,6655937.0,0.030317928548017,0.3135191383766711,-0.2093023255813955,0.7929089125075237,0.0986069649176327,8231,51985,6169,1977,8146,60131,0.1354708885599773,0.0328782158952952,0.1025926726646821,1.0104345691136754,0.1543042772062803,-0.0158802870667277,0.0342555994729907,0.7114285714285715,14001,312,14313,0.9782016348773842,0.0217983651226158,293407861,83236.75,0.0624115402689097,0.1991451638435966,56.89999999999999,-3.199999999999998,-9.599999999999994,CA,Riverside County,Corona,502827.4414589332,514682.16518128064,540043.2383365671,641298.9445861573,549712.9473907346,27.54,20245,1731.0,609.0,521000.0,2.0,0.0,2.0,4.0,1.75,7.0,1.8333333333333333,11.0
554,92883,49997985,48337,728,10937665.0,0.1256383166050358,0.3947509875906372,-0.970724191063174,-0.749138015130018,0.2187621161132793,8509,34334,5411,1999,7410,41744,0.177510540436949,0.0478871215024913,0.1296234189344576,1.1483130904183536,0.4162735849056604,0.0422169811320753,0.1176929072486359,1.5665399239543727,10984,269,11253,0.9760952634852929,0.0239047365147071,234903310,109274.0,0.0183720307909634,0.0540210332415439,56.89999999999999,-3.199999999999998,-9.599999999999994,CA,Riverside County,Corona,510111.072273588,516916.81322830776,535031.8139447093,638322.2277101654,550095.4817891927,25.13,11753,2364.0,790.0,538500.0,2.0,0.0,2.0,4.0,1.75,7.0,1.8333333333333333,11.0
555,92886,80976292,71577,129,6843730.0,0.0424666169981087,0.2911195425590616,0.0,6.623584901797815,0.0845152307048092,6474,51536,5150,996,6146,57682,0.1065497035470337,0.0172670850525293,0.0892826184945043,1.053368044256427,0.0975945017182131,0.0122484006865346,0.1229235880398671,0.532994923857868,13587,82,13669,0.9940010242153778,0.0059989757846221,107642767,127809.25,0.0240981245903372,0.0739552437831853,58.475,-2.7000000000000006,-8.100000000000001,CA,Orange County,Yorba Linda,848696.0973948616,844828.9909687527,881714.7603647631,1010036.9155914664,896319.1910799609,19.01,17479,2562.0,811.0,864700.0,0,0,0,0,0,0,0,0
556,92887,39478028,29783,168,10227266.0,0.0448214039442833,0.3034071170415215,-0.7142857142857143,-0.8831802521992174,0.2590622307679603,2930,20076,2197,838,3035,23111,0.1313227467439747,0.0362597897105274,0.0950629570334472,0.9654036243822076,0.3349436392914653,-0.0527240773286467,0.3424947145877379,1.5634920634920637,5210,217,5427,0.9600147411092684,0.0399852588907315,308187640,141490.0,0.0027745037049693,0.007769168741016,58.475,-2.7000000000000006,-8.100000000000001,CA,Orange County,Yorba Linda,919631.9714688992,911878.5180182778,953310.5336581032,1110438.1808631562,973814.8010021092,20.75,7334,2245.0,982.0,903900.0,0,0,0,0,0,0,0,0
557,93003,48120313,76677,92,1769414.0,0.0644567219152854,0.310910302362662,-0.4074074074074074,0.3667153049389431,0.0367706253282267,5007,45511,4040,909,4949,50460,0.0980776852952833,0.0180142687277051,0.0800634165675782,1.0117195393008689,0.1662360034453058,-0.0192726955611755,0.1531823085221144,0.4811320754716981,11794,44,11838,0.9962831559385033,0.0037168440614968,67761130,81284.25,0.0431432489237265,0.1343136619809548,76.45,-3.3666666666666694,-10.100000000000009,CA,Ventura County,Ventura,613645.5688363926,626208.1837900424,653143.388572663,750927.0574410694,660981.0496600418,22.37,21206,1853.0,622.0,617700.0,0,0,0,0,0,0,0,0
558,93004,29704543,43466,77,2215248.0,0.0668646422071079,0.3166062926397737,-0.8,-0.8621447283746054,0.0745760673712435,3400,30155,2726,456,3182,33337,0.0954495005549389,0.0136784953655097,0.0817710051894291,1.0685103708359522,-0.0536912751677852,0.0210441116956696,0.0992592592592591,0.4099999999999999,7911,12,7923,0.998485422188565,0.001514577811435,14252699,91622.5,0.0756457759038074,0.2421935797665369,76.45,-3.3666666666666694,-10.100000000000009,CA,Ventura County,Ventura,611709.8926143527,619760.6394203281,645547.4526917516,739813.4667568287,654207.8628708152,20.94,11714,2016.0,574.0,608100.0,0,0,0,0,0,0,0,0
559,93010,54177195,67908,117,6497246.0,0.0460550236334988,0.3049141847046206,-0.8392857142857143,-0.4246379778852087,0.1199258470284406,5172,43680,4172,789,4961,48641,0.1019921465430398,0.0162208836167019,0.0857712629263378,1.042531747631526,0.0937996820349762,-0.0024809335661122,0.1518218623481781,1.08955223880597,11378,37,11415,0.9967586508979414,0.0032413491020586,44847715,95577.5,0.0311921125355102,0.0961486229561627,76.45,-3.3666666666666694,-10.100000000000009,CA,Ventura County,Camarillo,658196.1525604128,665443.4266413032,689802.8093464038,784274.5067369915,699429.2238212778,19.16,17068,2099.0,667.0,662300.0,0,0,0,0,0,0,0,0
560,93012,52535408,59979,127,3838900.0,0.056759188758912,0.3487227491607816,-0.8941176470588235,-0.0203097118244283,0.0730726218020425,4326,34202,3543,616,4159,38361,0.1084174030916816,0.0160579755480826,0.0923594275435989,1.0401538831449868,0.2818371607515657,-0.0002344391044426,0.1572481572481572,0.990566037735849,8998,112,9110,0.9877058177826564,0.0122941822173435,196130439,105784.75,0.0260547947841146,0.0794328581271896,76.45,-3.3666666666666694,-10.100000000000009,CA,Ventura County,Camarillo,671003.412616017,674008.7538925129,690994.7491281711,786157.5152105936,705541.1077118237,17.16,13984,2440.0,794.0,657700.0,0,0,0,0,0,0,0,0
561,93015,12891495,17857,30,1211814.0,0.0977777777777779,0.4062619002854046,0.3999999999999999,5.598702480688899,0.0940010448749349,2252,13870,1317,472,1789,15659,0.1142473976626859,0.0301424101155884,0.0841049875470975,1.2588038010061486,0.2184368737474951,0.0241448692152916,-0.0389221556886227,0.4893617021276595,4070,118,4188,0.971824259789876,0.0281757402101241,112258946,72761.25,0.0341095090666044,0.0977578739577502,76.45,-3.3666666666666694,-10.100000000000009,CA,Ventura County,Fillmore,480381.0319997915,494718.1712636177,518385.18572854873,597412.3038039483,522724.17319897655,24.36,5882,1641.0,639.0,456600.0,0,0,0,0,0,0,0,0
562,93021,48842195,49898,132,3149594.0,0.0407593064343825,0.3657619944175709,-0.7352941176470588,0.2080669477824908,0.0644851035052785,4759,35081,3673,961,4634,39715,0.1166813546518947,0.0241974065214654,0.0924839481304293,1.02697453603798,0.1059027777777776,-0.0178754411932141,0.0335195530726257,1.224852071005917,9216,176,9392,0.9812606473594548,0.0187393526405451,200655422,114196.5,0.064388713176902,0.2040331920025267,76.45,-3.3666666666666694,-10.100000000000009,CA,Ventura County,Moorpark,677077.8034143033,683638.9119078488,702958.830357541,806847.3153787031,717630.7152645991,19.17,12434,2247.0,748.0,690900.0,0,0,0,0,0,0,0,0
563,93022,7800711,8917,25,1470993.0,0.2280418397169668,0.5934867612624453,-0.7083333333333333,0.4595173786531512,0.1885716571220238,953,7086,597,345,942,8028,0.1173393124065769,0.0429745889387144,0.0743647234678624,1.0116772823779194,0.5851063829787233,-0.0501377410468319,0.2575757575757575,1.574074074074074,1911,51,1962,0.9740061162079512,0.0259938837920489,52656220,88768.25,0.0931084190529761,0.2993509933774834,76.45,-3.3666666666666694,-10.100000000000009,CA,Ventura County,Oak View,620898.3497786933,631681.6312914178,661017.739687062,765861.9799600291,669864.9251793005,23.35,2343,2083.0,551.0,610500.0,0,0,0,0,0,0,0,0
564,93023,34044110,33319,83,3813703.0,0.0481838398813936,0.388698725196444,-0.8775510204081632,-0.9694161085836466,0.1120224027004965,3373,24358,2289,1084,3373,27731,0.1216328296851898,0.0390898272691212,0.0825430024160686,1.0,0.3247126436781609,-0.0416666666666666,0.3399122807017543,1.8092105263157892,6296,525,6821,0.9230318135170796,0.0769681864829203,765024470,77675.0,0.0322629725783421,0.098321177927618,76.45,-3.3666666666666694,-10.100000000000009,CA,Ventura County,Ojai,756452.7269443079,772382.8966401237,808985.5636124503,970314.3152672256,827033.8756160269,28.27,9442,1709.0,883.0,692700.0,0,0,0,0,0,0,0,0
565,93030,34384211,50723,318,3971437.0,0.0280012874155133,0.2791722483122496,-0.75,-0.2273919817295867,0.1155017632947866,3903,36190,3226,783,4009,40199,0.0997288489763427,0.0194780964700614,0.0802507525062812,0.973559491144924,0.0662393162393162,-0.0355589386689865,0.0509554140127388,0.2525773195876288,9374,16,9390,0.9982960596379128,0.0017039403620873,9999567,75646.25,0.0634627371008104,0.2025589775761201,76.45,-3.3666666666666694,-10.100000000000009,CA,Ventura County,Oxnard,530195.6784684347,545936.9491766971,577930.6059534623,665629.8186343111,579923.2630582263,25.54,15617,1605.0,528.0,530000.0,0,0,0,0,0,0,0,0
566,93033,33869966,53724,450,5709092.0,0.0559101745750978,0.270824275065517,-0.6984126984126984,0.8413667450027726,0.1685591299383058,4398,41488,3342,891,4233,45721,0.0925832768312154,0.0194877627348483,0.0730955140963671,1.038979447200567,0.0156393744250229,-0.0020278099652375,0.078455790784558,0.2626728110599079,10973,23,10996,0.997908330301928,0.002091669698072,15689632,67472.25,0.07472248865964,0.2390190930013938,76.45,-3.3666666666666694,-10.100000000000009,CA,Ventura County,Oxnard,459653.71419882914,475574.5619597892,504128.1820249587,577520.5195621366,504219.2444364284,25.64,17402,1677.0,523.0,442700.0,0,0,0,0,0,0,0,0
567,93035,37332914,49213,156,4169588.0,0.0379989978286285,0.3291546087217745,-0.7547169811320754,-0.3838970456032164,0.1116866473375209,3705,29028,3066,567,3633,32661,0.1112335813355378,0.0173601543124827,0.093873427023055,1.0198183319570602,0.1469248291571754,-0.0064720462682457,0.1627260083449235,0.6283185840707965,7772,15,7787,0.9980737125979195,0.0019262874020803,11937756,89387.5,0.0289032705981133,0.0803763130555235,76.45,-3.3666666666666694,-10.100000000000009,CA,Ventura County,Oxnard,658842.7079393439,665750.0652811171,686472.1920710331,801528.1969711898,703148.2905656709,21.66,11773,2045.0,804.0,632800.0,0,0,0,0,0,0,0,0
568,93036,26810072,47261,155,4374600.0,0.1061659294032679,0.3526622060542159,-0.7352941176470588,-0.7946365255638425,0.1631700205803251,3271,25387,2412,509,2921,28308,0.1031863784089303,0.017980782817578,0.0852055955913522,1.1198219787743924,-0.0425531914893616,0.0600522193211487,0.1,0.1153846153846154,6818,19,6837,0.9972210033640484,0.0027789966359514,9196226,77824.75,0.0666257457951398,0.2118193607227851,76.45,-3.3666666666666694,-10.100000000000009,CA,Ventura County,Oxnard,545840.5150177024,559771.3140501187,590886.9154281752,680720.0474569249,594304.6979882303,24.71,14309,1913.0,669.0,527700.0,0,0,0,0,0,0,0,0
569,93040,1288906,1541,1,33467.0,-0.058061821219716,0.1448522085132428,-1.0,-1.0,0.0259654311485864,208,1286,87,63,150,1436,0.1044568245125348,0.0438718662952646,0.0605849582172701,1.3866666666666667,0.696969696969697,0.0793650793650793,-0.0909090909090909,1.625,366,19,385,0.9506493506493506,0.0493506493506493,8400250,58537.5,0.1289719630010231,0.400276813832668,76.45,-3.3666666666666694,-10.100000000000009,CA,Ventura County,Piru,421041.1155082956,442233.25353092543,462786.65875609074,519712.8810299461,461443.4772063145,23.44,591,1417.0,555.0,393500.0,0,0,0,0,0,0,0,0
570,93041,13002607,28847,70,1596586.0,0.0432363013698631,0.2799349292585791,-0.6774193548387097,2.1331430579665382,0.1227896836380581,1430,12657,1195,204,1399,14056,0.0995304496300512,0.0145133750711439,0.0850170745589072,1.0221586847748392,-0.0822281167108753,0.009872611464968,-0.0835913312693498,0.0363636363636363,3127,5,3132,0.9984035759897828,0.0015964240102171,3240115,64508.0,0.0220460943656445,0.0670491101849357,76.45,-3.3666666666666694,-10.100000000000009,CA,Ventura County,Port Hueneme,421037.5602766771,431791.16356237215,453073.8454966887,520418.4697612424,456580.2597742451,23.6,8418,1841.0,670.0,446800.0,0,0,0,0,0,0,0,0
571,93060,20555598,30338,110,1907829.0,0.1069799585348996,0.4197120031007988,-0.6666666666666667,3.3703751748409507,0.0928131110561706,3319,22504,1721,938,2659,25163,0.1056710249175376,0.0372769542582363,0.0683940706593013,1.2482136141406543,0.729064039408867,0.0109482606392372,0.202020202020202,1.1014492753623188,6541,210,6751,0.9688934972596652,0.0311065027403347,227315152,63461.75,0.0586611001979687,0.1847580202906498,76.45,-3.3666666666666694,-10.100000000000009,CA,Ventura County,Santa Paula,485457.93002097873,498880.325945814,526154.3522280483,599136.1783111175,527407.1966264896,23.42,10576,1445.0,611.0,446700.0,0,0,0,0,0,0,0,0
572,93063,67696870,77796,246,7693304.0,0.0425857519788916,0.29749851266636,-0.6274509803921569,1.0483855405306135,0.1136434225097851,6813,53137,5269,1388,6657,59794,0.1113322406930461,0.0232130314078335,0.0881192092852125,1.0234339792699414,0.1811224489795917,-0.0154596622889305,0.0728840125391849,1.1621621621621625,13960,377,14337,0.9737044011996931,0.0262955988003068,285755530,95976.0,0.0439591501685645,0.1361972666524887,76.45,-3.3666666666666694,-10.100000000000009,CA,Ventura County,Simi Valley,595427.3047121249,603206.6682067738,628627.4906497733,725912.7245563903,638293.5470312656,21.91,20252,2198.0,643.0,626900.0,0,0,0,0,0,0,0,0
